title,community,ApartmentTpye,perPrice,address,houseSize,down-payment,startYear,toward,pricePerMonth,houseTpye,floor,decorate,rightLimit,lift,houseAge,rightProperty,SingelHouse,detailUrl
新城苑二区 65万 3室2厅1卫 精装修带学位业主诚心出售！,新城苑,3室2厅2卫,4815 元/m²,鹤山市－中山路－新业路191号,135平方米,19.50万,2005年,南,,普通住宅,高层(共8层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1665188895?from=filter&spread=commsearch_p&position=2794&kwtype=filter&now_time=1556449368
景观，低密度花园，御海莲花(楼) 46.8万 2室1厅2卫,御海莲花(商住楼),2室1厅2卫,6240 元/m²,台山市－台山城区－台海路,75平方米,14.04万,2016年,南,,普通住宅,中层(共19层),毛坯,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1669793828?from=filter&spread=commsearch_p&position=2795&kwtype=filter&now_time=1556449368
超低单价，不临街，随时腾房美吉特广场 68万 3室2厅2卫,美吉特广场,3室2厅2卫,12143 元/m²,新会区－新会周边－启超大道9号,56平方米,20.40万,2018年,东南,,普通住宅,中层(共18层),豪华装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1672135920?from=filter&spread=commsearch_p&position=2796&kwtype=filter&now_time=1556449368
怡清苑中高楼层两房出售,怡清苑,2室2厅1卫,5422 元/m²,蓬江区－育德－乐怡路,84.8平方米,13.80万,1997年,南,,普通住宅,高层(共8层),精装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1669380198?from=filter&spread=commsearch_p&position=2797&kwtype=filter&now_time=1556449368
蓬江 龙环里 首付10W  精装3方 带家私家电 红本在手,龙环里,3室2厅2卫,3684 元/m²,蓬江区－江华小学－江华二路49号,95平方米,10.50万,1995年,南,,普通住宅,高层(共26层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1668517116?from=filter&spread=commsearch_p&position=2798&kwtype=filter&now_time=1556449368
文昌花园旁永盛低首付4楼，大二房，售价39.8万，6字头买楼,永盛村,2室1厅1卫,6219 元/m²,蓬江区－五邑中医院－永盛路,64平方米,11.94万,1995年,南,,普通住宅,中层(共8层),精装修,70年,无,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1667213883?from=filter&spread=commsearch_p&position=2799&kwtype=filter&now_time=1556449368
碧桂园靓中层 豪华装修110方3房两厅带套 仅买6X万拎包入,开平碧桂园,3室2厅2卫,6255 元/m²,开平市－迳头－迳堤路13号,110平方米,20.64万,2014年,南,,普通住宅,高层(共17层),豪华装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1668659773?from=filter&spread=commsearch_p&position=2800&kwtype=filter&now_time=1556449368
外海翡翠华府 业主落重本装修 豪华大三房 南北对流双阳台,外海翡翠华府,3室2厅2卫,11741 元/m²,江海区－外海－中华大道,123.5平方米,43.50万,2014年,南北,,普通住宅,高层(共11层),豪华装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1655530349?from=filter&spread=commsearch_p&position=2801&kwtype=filter&now_time=1556449368
首付仅需24万！都市豪庭！毛坯三房带套间，满五唯一，望小区！,都市豪庭,3室2厅2卫,11290 元/m²,北新－北新区－发展大道,93平方米,31.50万,2016年,南北,,普通住宅,低层(共16层),毛坯,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1657101989?from=filter&spread=commsearch_p&position=2802&kwtype=filter&now_time=1556449368
8万首付 龙河路120平方 仅售42万 距商业城 东南靓向靓,龙舟路92号小区,3室2厅2卫,3889 元/m²,台山市－台山城区－龙舟路92号,108平方米,12.60万,1997年,南,,普通住宅,高层(共8层),简单装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1639736575?from=filter&spread=commsearch_p&position=2803&kwtype=filter&now_time=1556449368
东庆花园小区，送全家家私电器，别错过,东庆花园,3室2厅2卫,7556 元/m²,新会区－电大－东庆南路13号,90平方米,20.40万,2011年,南北,,普通住宅,高层(共7层),精装修,70年,无,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1651343321?from=filter&spread=commsearch_p&position=2804&kwtype=filter&now_time=1556449368
首付11万 同德三路4楼 2房2厅送车房,同德三路小区,2室2厅1卫,5226 元/m²,新会区－信合大厦－会城镇同德三路,68.5平方米,10.74万,2001年,南,,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1659791731?from=filter&spread=commsearch_p&position=2805&kwtype=filter&now_time=1556449368
超好的地段！！电大附近瑞峰花园 45万 3室2厅2卫 精装修,瑞峰花园,3室2厅1卫,5000 元/m²,新会区－电大－东庆北路,90平方米,13.50万,2005年,南北,,平房,中层(共8层),精装修,70年,有,不满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1672019221?from=filter&spread=commsearch_p&position=2806&kwtype=filter&now_time=1556449368
盛世名门中高层，3房仅售133万,碧桂园盛世名门,3室2厅2卫,11982 元/m²,新会区－新会周边－葵城一路41号,111平方米,39.90万,2018年,南,,普通住宅,中层(共30层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1650952741?from=filter&spread=commsearch_p&position=2807&kwtype=filter&now_time=1556449368
业主急售简单精装东庆南铺位带租出售,东庆花园,1室0厅1卫,10442 元/m²,新会区－电大－东庆南路13号,113平方米,35.40万,2007年,南,,普通住宅,共1层,简单装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1649167613?from=filter&spread=commsearch_p&position=2808&kwtype=filter&now_time=1556449368
2004年砖仔楼，业主婚后出洛杉矶,祥龙六区,3室2厅1卫,4900 元/m²,开平市－祥龙－祥龙六区31号,100平方米,14.70万,2004年,南,,普通住宅,中层(共7层),豪华装修,70年,无,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1641731991?from=filter&spread=commsearch_p&position=2809&kwtype=filter&now_time=1556449368
"碧桂园傲湖峰双拼别墅,，建筑250方，花园300方，未住过",鹤山碧桂园(别墅),5室2厅4卫,9200 元/m²,鹤山市－中山路－鹤山大道623号,250平方米,69.00万,2012年,南,,别墅,共1层,豪华装修,70年,无,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1635634696?from=filter&spread=commsearch_p&position=2810&kwtype=filter&now_time=1556449368
宏海新城 42万 3室2厅1卫 毛坯，难得的好户型急售,宏海新城,3室2厅1卫,4719 元/m²,新会区－新会周边－三和大道南5号,89平方米,12.60万,2001年,东,,平房,中层(共8层),毛坯,70年,有,不满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1666258281?from=filter&spread=commsearch_p&position=2811&kwtype=filter&now_time=1556449368
单价9字头首付20万买江海碧桂园毛坯三房，朝南楼 王位置,江海碧桂园,3室2厅1卫,9890 元/m²,江海区－滘头－仁美里103号,91平方米,27.00万,2012年,南,,普通住宅,低层(共32层),毛坯,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1667866716?from=filter&spread=commsearch_p&position=2812&kwtype=filter&now_time=1556449368
十里方圆临湖独立别墅，建筑面积400方+480方花园,十里方圆(别墅),5室2厅4卫,9750 元/m²,鹤山市－中山路－大雁山风景区西麓,400平方米,117.00万,2013年,南,,别墅,共1层,毛坯,70年,无,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1635634714?from=filter&spread=commsearch_p&position=2813&kwtype=filter&now_time=1556449368
屏苑低楼层三房 装修保养好 拎包入住 出入方便 生活配套成熟,屏苑二区,3室2厅2卫,6038 元/m²,鹤山市－中山路－新业路,104平方米,18.84万,2000年,南,,普通住宅,低层(共7层),简单装修,70年,无,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1643576449?from=filter&spread=commsearch_p&position=2814&kwtype=filter&now_time=1556449368
奕聪花园 豪华装修大两房 高层一线江景 给你非一般的享受,奕聪花园,2室2厅1卫,11475 元/m²,江海区－外海－金瓯路,80平方米,27.54万,2015年,南北,,普通住宅,高层(共31层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1647322888?from=filter&spread=commsearch_p&position=2815&kwtype=filter&now_time=1556449368
十几万首付 城西龙山花园低层3房装修新净楼龄新仅售59.8万,龙山花园,3室2厅2卫,6165 元/m²,台山市－台山城区－桂水路,97平方米,17.94万,2008年,南,,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1648063276?from=filter&spread=commsearch_p&position=2816&kwtype=filter&now_time=1556449368
对流通风采光好，装修保养好，可以立即住。,怡兴苑,3室2厅2卫,6239 元/m²,蓬江区－育德－乐美路,133平方米,24.90万,2001年,南北,,普通住宅,高层(共8层),精装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1669955226?from=filter&spread=commsearch_p&position=2817&kwtype=filter&now_time=1556449368
笋野来了 碧桂园大独立别墅383平方 位置超靓 超大花园 业,台山碧桂园(别墅),5室2厅6卫,7311 元/m²,台山市－台山城区－环市中路,383平方米,84.00万,2011年,南,,别墅,共1层,毛坯,70年,无,不满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1660616200?from=filter&spread=commsearch_p&position=2818&kwtype=filter&now_time=1556449368
坐看假山美景，振兴三路小区 48万 3室2厅1卫 精装修，看,振兴三路小区,3室2厅1卫,5455 元/m²,新会区－信合大厦－振兴三路,88平方米,14.40万,2013年,南北,,普通住宅,中层(共7层),精装修,70年,无,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1666647417?from=filter&spread=commsearch_p&position=2819&kwtype=filter&now_time=1556449368
银海地头 15万首付新净砖仔楼  豪装三房  低楼层,曙光东路161号小区,3室1厅1卫,4875 元/m²,开平市－幸福－曙光东路161号,80平方米,11.70万,2010年,南北,,普通住宅,低层(共7层),豪华装修,70年,无,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1666884603?from=filter&spread=commsearch_p&position=2820&kwtype=filter&now_time=1556449368
新桥路，地段好，生活便利，交通方便，近学校，小孩读书方便。,新桥路商住楼,3室2厅1卫,4500 元/m²,新会区－新会周边－新桥路,80平方米,10.80万,1995年,南北,,普通住宅,中层(共6层),精装修,70年,无,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1665925064?from=filter&spread=commsearch_p&position=2821&kwtype=filter&now_time=1556449404
祥龙六区，边房南北对流，全新精装修拎包入住，三房两厅有套间,祥龙六区,3室2厅2卫,5500 元/m²,开平市－祥龙－祥龙六区31号,100平方米,16.50万,2000年,南北,,普通住宅,低层(共8层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1660944060?from=filter&spread=commsearch_p&position=2822&kwtype=filter&now_time=1556449404
首付20万 买财富海景标准3房 高楼层可望江,财富海景,3室2厅2卫,10674 元/m²,江海区－外海－364省道,84.3平方米,27.00万,2013年,东,,平房,高层(共30层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1671789336?from=filter&spread=commsearch_p&position=2823&kwtype=filter&now_time=1556449404
可遇不可求，梧岗里4楼精致家居两房30万诚售,梧岗里,2室2厅1卫,4167 元/m²,蓬江区－江华小学－江华一路,72平方米,9.00万,1988年,南,,普通住宅,中层(共8层),简单装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1640428065?from=filter&spread=commsearch_p&position=2824&kwtype=filter&now_time=1556449404
首付只需22万 精装三房 温馨婚房拎包入住 君汇熙庭电梯,君汇熙庭,3室2厅1卫,10204 元/m²,江海区－滘头－永康路29号,98平方米,30.00万,2013年,东北,,普通住宅,低层(共25层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1653205811?from=filter&spread=commsearch_p&position=2825&kwtype=filter&now_time=1556449404
新会碧桂园 临近万达美吉特 品质小区,新会碧桂园,3室2厅2卫,13529 元/m²,新会区－新会周边－新港大道北1号,102平方米,41.40万,2014年,南,,普通住宅,高层(共22层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1654651372?from=filter&spread=commsearch_p&position=2826&kwtype=filter&now_time=1556449404
实小学位大放送  电梯直接上5楼 有大露台使用,仁寿大厦,3室2厅2卫,6756 元/m²,新会区－人民会堂－中心路,90平方米,18.24万,2002年,南北,,普通住宅,中层(共10层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1668002866?from=filter&spread=commsearch_p&position=2827&kwtype=filter&now_time=1556449404
创新学位房，低楼层，20万首期买砖仔房4房送车房,同德二路小区,4室2厅2卫,6364 元/m²,新会区－信合大厦－会城镇同德二路,110平方米,21.00万,2003年,南北,,普通住宅,中层(共7层),精装修,70年,无,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1667923132?from=filter&spread=commsearch_p&position=2828&kwtype=filter&now_time=1556449404
旭日村 49万 3室2厅2卫 豪华装修超好的地段，住家舒适！,旭日村,3室2厅2卫,4537 元/m²,鹤山市－中山路－新城路,108平方米,14.70万,2010年,南,,普通住宅,中层(共8层),豪华装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1624330436?from=filter&spread=commsearch_p&position=2829&kwtype=filter&now_time=1556449404
5万 首付5万  全新一手楼盘 中欧产业园附近,融创御府,3室2厅2卫,5936 元/m²,鹤山市－中山路－鹤城大道66号,94平方米,16.74万,2019年,南,,普通住宅,中层(共23层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1661261093?from=filter&spread=commsearch_p&position=2830&kwtype=filter&now_time=1556449404
首付28万 华茵桂语精装三房 业主直降10万 此价格只卖三天,华茵桂语,3室2厅2卫,12300 元/m²,蓬江区－滨江新区－北环路,100平方米,36.90万,2015年,南,,普通住宅,低层(共23层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1632313612?from=filter&spread=commsearch_p&position=2831&kwtype=filter&now_time=1556449404
越秀星汇名庭 超低首付30万 投姿自住首看 拎包入住 有钥匙,越秀星汇名庭,2室2厅1卫,14854 元/m²,北新－北新区－北环路,103平方米,45.90万,2013年,东南,,普通住宅,中层(共18层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1647609690?from=filter&spread=commsearch_p&position=2832&kwtype=filter&now_time=1556449404
新会保利西海岸！纯南向望江景电梯洋房！带装修！免中介.费！,保利西海岸,3室2厅2卫,8302 元/m²,新会区－新会周边－同庆路18号,106平方米,26.40万,2018年,南北,,普通住宅,低层(共30层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1646299513?from=filter&spread=commsearch_p&position=2833&kwtype=filter&now_time=1556449404
星河花园2楼，南北对流，双阳台，入读双朗小学,星河花园,3室2厅2卫,8444 元/m²,蓬江区－双龙广场－双龙大道51号,117平方米,29.64万,2008年,南,,普通住宅,低层(共7层),精装修,70年,无,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1671749443?from=filter&spread=commsearch_p&position=2834&kwtype=filter&now_time=1556449404
